country,indicator_id,focal_2024_indicator_id_map,category,indicator_label_short,weight_inferred,max_score,weighted_score,raw_score,note
Finland,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,NA,NA,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,2,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,2,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Serbia,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Romania,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Belgium,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Colombia,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,descriptors.5,descriptors.5,Descriptors,"Sector (e.g., transport, energy),",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,NA,NA,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Serbia,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Romania,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Belgium,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Colombia,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,descriptors.6,descriptors.6,Descriptors,Type of lobbyist contract,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,NA,NA,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Serbia,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Romania,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Belgium,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Colombia,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,revolving_door.1,revolving_door.1,Revolving door,List of all prior public offices that,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,revolving_door.2,revolving_door.2,Revolving door,Database of public officials who are,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,revolving_door.2,revolving_door.2,Revolving door,Database of public officials who are,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,revolving_door.2,revolving_door.2,Revolving door,Database of public officials who are,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,revolving_door.2,revolving_door.2,Revolving door,Database of public officials who are,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,revolving_door.2,revolving_door.2,Revolving door,Database of public officials who are,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,revolving_door.2,revolving_door.2,Revolving door,Database of public officials who are,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,revolving_door.2,revolving_door.2,Revolving door,Database of public officials who are,1,2,NA,NA,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
