source_paper_i,source_id_i,source_text_i,source_paper_j,source_id_j,source_text_j,agreement_count,pair_strength,m1_count,m2_count,m3_count,cross_method_spread
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7f,Can users specify data searches on the website by Specific time period (normally quarter but it depends on how often the law requires data to be disclosed).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7g,Can users specify data searches on the website by Total expenditures.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7h,Can users specify data searches on the website by Compensation spending (portion of total expenditures for which the lobbyist is paid back).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7i,Can users specify data searches on the website by Miscellaneous expenses (non-compensation).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7j,Can users specify data searches on the website by Sources of funding (emphasis on public/taxpayer-funded).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7k,Can users specify data searches on the website by Subject of lobbying (or item of legislation).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7l,Can users specify data searches on the website by Designated entities assigned to lobbyist (group/congressman the lobbyist is working for).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7m,Can users specify data searches on the website by Legal status of the principal (government; non-profit; for-profit; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7n,Can users specify data searches on the website by Sector (transport; energy; banking; education; social services; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q7o,Can users specify data searches on the website by Sub-sector (K–12; secondary; vocational; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,pri_2010,accessibility.Q8,Users can simultaneously sort lobbying data by multiple criteria.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7f,Can users specify data searches on the website by Specific time period (normally quarter but it depends on how often the law requires data to be disclosed).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7g,Can users specify data searches on the website by Total expenditures.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7h,Can users specify data searches on the website by Compensation spending (portion of total expenditures for which the lobbyist is paid back).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7i,Can users specify data searches on the website by Miscellaneous expenses (non-compensation).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7j,Can users specify data searches on the website by Sources of funding (emphasis on public/taxpayer-funded).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7k,Can users specify data searches on the website by Subject of lobbying (or item of legislation).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7l,Can users specify data searches on the website by Designated entities assigned to lobbyist (group/congressman the lobbyist is working for).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7m,Can users specify data searches on the website by Legal status of the principal (government; non-profit; for-profit; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7n,Can users specify data searches on the website by Sector (transport; energy; banking; education; social services; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q7o,Can users specify data searches on the website by Sub-sector (K–12; secondary; vocational; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,pri_2010,accessibility.Q8,Users can simultaneously sort lobbying data by multiple criteria.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7f,Can users specify data searches on the website by Specific time period (normally quarter but it depends on how often the law requires data to be disclosed).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7g,Can users specify data searches on the website by Total expenditures.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7h,Can users specify data searches on the website by Compensation spending (portion of total expenditures for which the lobbyist is paid back).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7i,Can users specify data searches on the website by Miscellaneous expenses (non-compensation).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7j,Can users specify data searches on the website by Sources of funding (emphasis on public/taxpayer-funded).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7k,Can users specify data searches on the website by Subject of lobbying (or item of legislation).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7l,Can users specify data searches on the website by Designated entities assigned to lobbyist (group/congressman the lobbyist is working for).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7m,Can users specify data searches on the website by Legal status of the principal (government; non-profit; for-profit; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7n,Can users specify data searches on the website by Sector (transport; energy; banking; education; social services; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q7o,Can users specify data searches on the website by Sub-sector (K–12; secondary; vocational; etc.).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,pri_2010,accessibility.Q8,Users can simultaneously sort lobbying data by multiple criteria.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,pri_2010,accessibility.Q7f,Can users specify data searches on the website by Specific time period (normally quarter but it depends on how often the law requires data to be disclosed).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,pri_2010,accessibility.Q7g,Can users specify data searches on the website by Total expenditures.,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,pri_2010,accessibility.Q7h,Can users specify data searches on the website by Compensation spending (portion of total expenditures for which the lobbyist is paid back).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,pri_2010,accessibility.Q7i,Can users specify data searches on the website by Miscellaneous expenses (non-compensation).,3,0.3333333333333333,0,0,3,3
pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,pri_2010,accessibility.Q7j,Can users specify data searches on the website by Sources of funding (emphasis on public/taxpayer-funded).,3,0.3333333333333333,0,0,3,3
