filing_id	report_period	principal_name	principal_id	lobbyist_name	lobbyist_id	total_expenditure	is_current	filing_action	supersedes	n_positions	n_gifts	n_expenditures	extraction_warnings
20250929LUPA1447994	2025-05-01..2025-08-31	Ohio University	org-ohio-university	Megan Lashutka	person-megan-lashutka	0.0	True	original		1	0	0	"[""Reporting period 'May-Aug25' indicates May–August 2025; period start set to 2025-05-01 and end to 2025-08-31 as the closest standard quarterly window. Exact day boundaries not stated in source."", ""Section II shows 'No expenditures' globally — no itemized or aggregate expenditure rows were emitted for any sub-section."", ""Bill title disclaimer present in source: 'ANY LEGISLATIVE TITLES APPEARING IN THE DISCLOSURE ABOVE ARE FOR INFORMATIONAL PURPOSES ONLY AND NOT INTENDED TO BE AN OFFICIAL OR EXCLUSIVE DESIGNATION OF ANY LEGISLATION CURRENTLY BEFORE OR ENACTED BY THE OHIO GENERAL ASSEMBLY.' — not representable in schema; noted here for completeness.""]"
20250929LUPA1449090	2025-05-01..2025-08-31	Ohio Society of Certified Public Accountants	org-ohio-society-of-certified-public-accountants	Tiffany Crosby	person-tiffany-crosby	0.0	True	original		0	0	0	"[""Section I: 'No Activity Reported' — no bills or resolutions disclosed; no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — all expenditure sections (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Non-itemized Aggregate) are empty; no LobbyingExpenditure rows emitted."", ""Reporting period label 'May-Aug25' maps to 2025-05-01 through 2025-08-31 per the standard OH May 31 deadline window; exact start/end dates inferred from OH AER quarterly convention, not stated explicitly in source.""]"
20250929LUPA1449120	2025-05-01..2025-08-31	Liberty Mutual Group	org-liberty-mutual-group	Mark Schloemer	person-mark-schloemer	50.08	True	original		2	0	1	"['Section II.D splits into three sub-categories: Meals Under $50 ($0.00), Speaking Engagements ($0.00), and National Conference Meals ($50.08). Schema supports only one entertainment row for aggregate D; the sub-breakdown is lost. Only the non-zero sub-category (National Conference Meals: $50.08) drives the total.', ""Reporting period label is 'May-Aug25'; interpreted as 2025-05-01 to 2025-08-31 per the Ohio May–Aug quarterly window.""]"
20250929LUPA1449774	2025-05-01..2025-08-31	Ohio Cannabis Coalition (OHCANN)	org-ohio-cannabis-coalition-ohcann	David Bowling	person-david-bowling	0.0	True	original		4	0	0	"[""Section II states 'No expenditures' globally — no expenditure rows emitted for any sub-section (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Aggregate). total_expenditure set to 0."", ""Reporting period label 'May-Aug25' indicates May–August 2025; reporting_period_start set to 2025-05-01 and reporting_period_end set to 2025-08-31 by inference from the standard OH May–Aug quarterly window (deadline Sep 30).""]"
20250929LUPA1451274	2025-05-01..2025-08-31	Warren County Transportation Improvement District	org-warren-county-transportation-improvement-district	Sheila Boehner	person-sheila-boehner	0.0	True	original		1	0	0	"[""Reporting period listed as 'May-Aug25'; interpreted as 2025-05-01 through 2025-08-31 (the May–September 30 OH quarterly window). Exact end date not explicitly stated in source."", ""Session/General Assembly number for HB 96 not stated in the source; '136' (136th Ohio General Assembly) inferred from the 2025 filing date and is flagged as an inference."", ""Section II states 'No expenditures' globally with no sub-section breakdown; no expenditure rows emitted.""]"
20250929LUPA1451442	2025-05-01..2025-08-31	Genentech, Inc., A Member of the Roche Group	org-genentech-inc-a-member-of-the-roche-group	Courtney Saunders	person-courtney-saunders	0.0	True	original		17	0	0	"[""Section II is reported as 'No expenditures' — all expenditure sub-sections (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Non-itemized aggregate) have zero activity; no expenditure rows emitted."", ""The reporting period label 'May-Aug25' implies coverage through August 31, 2025 (reporting_period_end set to 2025-08-31). The OLAC May–Sep30 window typically runs May 1–Aug 31; end date inferred from standard OH quarterly-tri-annual period boundaries."", ""Bill title disclaimer present in source: 'ANY LEGISLATIVE TITLES APPEARING IN THE DISCLOSURE ABOVE ARE FOR INFORMATIONAL PURPOSES ONLY AND NOT INTENDED TO BE AN OFFICIAL OR EXCLUSIVE DESIGNATION OF ANY LEGISLATION CURRENTLY BEFORE OR ENACTED BY THE OHIO GENERAL ASSEMBLY.' — retained here for auditability; no schema field available for this notice.""]"
20250930EUPA1438098	2025-05-01..2025-08-31	Ohio Council for Home Care and Hospice	org-ohio-council-for-home-care-and-hospice	Erik Mikkelson	person-erik-mikkelson	0.0	True	original		1	0	0	"['This is an Executive Agency AER (not a legislative AER). Section I discloses specific agency decisions/rules at the Ohio Department of Medicaid, not bills or resolutions. The LobbyingPosition.bill_reference field was left null because the disclosed items are administrative rules (OAC rule numbers), not legislation; rule numbers are captured in the description field instead.', ""Section I lists both the agency ('Medicaid, Department of') and a 'Decision / Rule #' column with multiple OAC rule numbers. The schema has no dedicated field for the agency name separate from the position description; agency name folded into the description."", ""The reporting period label 'May-Aug25' implies May 1 – August 31, 2025. Exact start/end dates were inferred from the period label; the source does not state explicit calendar dates."", ""Section II shows 'No expenditures'; no LobbyingExpenditure rows emitted.""]"
20250930EUPA1453448	2025-05-01..2025-08-31	Ohio Environmental Council	org-ohio-environmental-council	Carol Kauffman	person-carol-kauffman	0.0	True	original		2	0	0	"[""This AER is an Executive Agency form (not a Legislative AER). The filer lobbied executive agencies (Lake Erie Commission and Ohio Environmental Protection Agency), not the legislature. The schema filing_type='activity_report' is used as the closest fit, but the form is specifically 'Executive Agent AER' under Ohio's executive lobbying regime, which may differ from the legislative regime described in the extraction brief."", ""Section I discloses executive agency decisions (agency name + decision description + decision/rule number) rather than legislative bills/resolutions. LobbyingPosition is used to capture these engagements, but bill_reference cannot be populated because no bill numbers were listed; the decision descriptions are placed in the 'description' field. Decision/Rule # column was blank for both entries."", ""The lobbying activity involves 'potential H2Ohio water bond' across two agencies (Lake Erie Commission and Ohio Environmental Protection Agency). This is an agency-decision context with no bill number, so bill_reference is left null."", ""Reporting period label is 'May-Aug25'; interpreted as 2025-05-01 through 2025-08-31 (May–August 2025 quarter). No explicit end date was stated beyond the period label and filing date of 9/30/2025.""]"
20250930EUPA1453750	2025-09-01..2025-12-31	Choices Coordinated Care Solutons	org-choices-coordinated-care-solutons	Timothy Day	person-timothy-day	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The extraction brief covers the legislative regime (ORC §§101.70-101.79), but the source document is an 'Agent Executive AER' governed by the executive lobbying regime. All schema fields have been populated as best as possible, but the form type mismatch should be noted for human review."", ""Reporting period label is 'Sep-Dec25'. The form was filed on 9/30/2025, which is the start of the period rather than the end. reporting_period_start set to 2025-09-01 and reporting_period_end set to 2025-12-31 based on the 'Sep-Dec25' label; however the filed date of 9/30/2025 predates the period end — this may indicate an early/advance filing."", ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20250930EUPA1453942	2025-05-01..2025-08-31	Raptor Technologies	org-raptor-technologies	Kevin Stanek	person-kevin-stanek	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not legislative bills/resolutions. The regime/form type in the extraction brief describes a legislative AER, but the source document is an executive-branch filing governed by a different disclosure framework. No agency decisions were disclosed in Section I and no expenditures were reported in Section II."", ""Reporting period label is 'May-Aug25'; reporting_period_start set to 2025-05-01 and reporting_period_end set to 2025-08-31 by inference from the period label and the Sep 30 filing deadline. Exact start/end dates are not explicitly stated in the source.""]"
20250930EUPA1454408	2025-05-01..2025-08-31	Neighborhood Centers Association	org-neighborhood-centers-association	Jackson Bergdoll	person-jackson-bergdoll	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form covers executive agency lobbying activity, not legislative bill/resolution advocacy. No agency decisions were disclosed in Section I. No expenditures were reported in Section II. The schema's LobbyingFiling type does not have a dedicated field to distinguish legislative vs. executive agency AER form types; this distinction is noted here for human review.""]"
20250930EUPA1456934	2025-05-01..2025-08-31	Ohio Children's Alliance	org-ohio-children-s-alliance	Kate Rossman	person-kate-rossman	0.0	True	original		72	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form header reads 'View Agent Executive AER' and Section I is labeled 'Executive Agency Lobbying Activity' listing agency decisions/rules rather than bills. The schema filing_type='activity_report' is used as the closest match, but the distinction between legislative and executive agent AERs is not captured in the schema."", ""Section I contains many decision rows with associated dollar figures embedded in the description column (e.g., 'Bridges Contract Renewal — $5,100,123 total FY26+FY27 operational costs through contract renewal'; 'Menu of Supports 2.0 Contract — $1,500,000'; 'Family Social Connections Initiative Contract — $400,000'). These appear to be contract values, not expenditures by the lobbyist. No schema field exists for contract/decision dollar values; they are preserved in the position description text only."", ""Section I contains numerous regulation/rule citations (e.g., 5180:4-5-09.1; 5180:2-9-07,34,37,38; 5122-41-01 through 5122-41-08; Ch. 4757-5, etc.) associated with agency decisions. The BillReference model accommodates these as reference_type='regulation', but complex range citations and multi-rule sets are collapsed into a single original_text field; granular rule-by-rule breakdown is lost."", ""Section II (Expenditure Statement) states 'No expenditures'; no expenditure rows were emitted."", ""The reporting period label 'May-Aug25' implies a May 1 – August 31, 2025 window. The exact start/end dates (2025-05-01 / 2025-08-31) are inferred from the standard Ohio May–Aug quarterly period; they are not explicitly stated as calendar dates in the source.""]"
