scan_page	row	x	y	w	h	conf	text
165	_header	1743	984	27	36	58	3
165	_header	2016	1006	21	18	89	2
165	_header	2158	984	77	43	62	$2
165	_header	2282	982	71	38	72	33
165	_header	2468	965	35	36	0	§F
165	_header	2598	986	28	22	83	S
165	_header	2755	974	20	12	49	§
165	_header	2890	987	27	15	13	&
165	_header	3025	970	72	36	37	Be
165	_header	3208	995	18	12	68	,
165	_header	569	1044	111	71	64	fei
165	_header	734	1041	114	71	0	f28
165	_header	899	1038	114	70	35	due
165	_header	1068	1035	153	71	22	F222
165	_header	1275	1043	30	50	36	2
165	_header	1463	1026	34	56	63	3
165	_header	1741	1021	33	56	70	3
165	_header	2008	1024	30	69	0	§
165	_header	2159	991	195	82	19	ii
165	_header	2436	1012	63	69	75	fp
165	_header	2596	1020	31	40	29	a
165	_header	2750	988	168	67	42	fog
165	_header	3030	1000	69	87	0	ke
165	_header	3198	1008	30	50	56	3
165	_header	311	1109	190	36	90	jurisdiction
165	_header	571	1109	109	27	56	FBO
165	_header	737	1107	111	25	78	FEO
165	_header	902	1100	112	29	65	RIO
165	_header	1071	1097	150	29	22	-xzOrF
165	_header	1278	1094	28	28	82	O
165	_header	1466	1083	27	33	93	3
165	_header	1745	1079	27	33	85	8
165	_header	2011	1093	27	15	93	2
165	_header	2161	1050	70	55	18	S$
165	_header	2285	1069	69	34	0	Zo
165	_header	2429	1078	70	25	51	SA
165	_header	2600	1060	27	34	79	2
165	_header	2749	1055	28	54	52	5
165	_header	2887	1050	31	53	0	r}
165	_header	3025	1054	35	46	41	cw)
165	_header	3196	1050	35	46	53	ro)
165	Missouri	314	1214	138	45	96	Missouri
165	Missouri	629	1216	13	12	60	*
165	Missouri	771	1227	29	4	22	—
165	Missouri	944	1223	30	5	36	-
165	Missouri	1144	1220	28	5	67	-
165	Missouri	1293	1217	29	5	76	—
165	Missouri	1358	1202	144	33	29	3-reports
165	Missouri	1516	1206	52	27	93	per
165	Missouri	1580	1205	70	26	92	year
165	Missouri	1668	1210	28	5	90	—
165	Missouri	1971	1191	16	27	96	3
165	Missouri	2000	1190	87	28	96	times
165	Missouri	2171	1188	13	13	61	*
165	Missouri	2321	1185	12	13	85	*
165	Missouri	2462	1196	29	4	26	—
165	Missouri	2611	1193	29	5	13	-
165	Missouri	2768	1177	13	12	51	*
165	Missouri	2917	1174	13	13	84	*
165	Missouri	3059	1185	29	5	29	-
165	Missouri	3208	1182	29	5	35	_
165	Missouri	1980	1240	17	19	95	a
165	Missouri	2010	1238	70	27	95	year
165	Montana	316	1338	146	44	95	Montana
165	Montana	624	1353	29	5	36	-
165	Montana	773	1351	29	4	29	-
165	Montana	955	1334	13	12	90	*
165	Montana	1147	1344	28	4	10	—
165	Montana	1295	1341	29	5	62	-
165	Montana	1360	1340	28	4	62	-
165	Montana	1669	1319	42	35	92	(p)
165	Montana	1723	1315	139	36	93	Monthly
165	Montana	1875	1314	64	30	93	dur-
165	Montana	2017	1328	29	5	53	-
165	Montana	2174	1312	12	12	89	*
165	Montana	2323	1309	12	13	87	*
165	Montana	2472	1306	13	12	89	*
165	Montana	2622	1303	12	13	90	*
165	Montana	2771	1300	12	13	90	*
165	Montana	2921	1298	12	13	66	*
165	Montana	3059	1294	33	32	93	(r)
165	Montana	3211	1306	28	5	37	-
165	Montana	1673	1363	48	33	96	ing
165	Montana	1734	1358	59	31	96	and
165	Montana	1807	1363	32	24	96	at
165	Montana	1851	1356	59	30	96	end
165	Montana	1924	1356	32	29	96	of
165	Montana	1674	1401	165	36	96	legislative
165	Montana	1852	1400	113	28	96	session
165	Montana	1672	1445	41	34	92	(q)
165	Nebraska	321	1546	151	45	96	Nebraska
165	Nebraska	635	1549	13	12	62	*
165	Nebraska	784	1546	12	12	71	*
165	Nebraska	959	1543	12	12	92	*
165	Nebraska	1150	1552	30	5	43	-
165	Nebraska	1298	1550	30	4	83	—
165	Nebraska	1363	1533	78	33	83	(s)(t)
165	Nebraska	1674	1528	34	32	93	(s)
165	Nebraska	2020	1536	29	5	36	-
165	Nebraska	2177	1520	13	12	86	*
165	Nebraska	2327	1517	13	12	72	*
165	Nebraska	2476	1514	13	12	78	*
165	Nebraska	2626	1512	13	12	87	*
165	Nebraska	2775	1509	12	12	87	*
165	Nebraska	2923	1507	13	12	63	*
165	Nebraska	3072	1504	13	12	87	*
165	Nebraska	3203	1500	45	32	77	{u)
165	Nevada	323	1628	121	43	96	Nevada
165	Nevada	636	1630	13	13	89	*
165	Nevada	774	1621	34	43	0	-_
165	Nevada	952	1638	30	4	31	—
165	Nevada	1153	1634	28	4	0	—
165	Nevada	1301	1631	29	5	92	—
165	Nevada	1366	1612	138	36	92	Monthly
165	Nevada	1517	1611	105	30	84	andat
165	Nevada	1675	1625	30	4	84	—
165	Nevada	2022	1618	29	5	28	_
165	Nevada	2172	1615	29	5	36	_
165	Nebraska	2329	1599	13	12	80	*
165	Nevada	2470	1610	29	4	48	_
165	Nevada	2619	1607	29	4	11	—
165	Nebraska	2776	1591	13	12	43	.
165	Nebraska	2925	1588	13	13	89	*
165	Nebraska	3067	1599	28	5	39	-
165	Nebraska	3210	1582	39	33	92	(v)
165	Nevada	1366	1655	59	30	96	end
165	Nevada	1438	1654	33	30	96	of
165	Nevada	1485	1655	113	28	96	session
165	New Hampshire	325	1755	71	45	96	New
165	New Hampshire	630	1770	29	4	18	—
165	New Hampshire	780	1767	29	4	8	-
165	New Hampshire	955	1763	29	5	35	_
165	New Hampshire	1155	1759	28	5	20	-
165	New Hampshire	1294	1741	47	33	92	(w)
165	New Hampshire	1368	1737	158	38	96	Quarterly
165	New Hampshire	1678	1750	29	4	13	_
165	New Hampshire	2024	1744	29	4	27	_
165	New Hampshire	2181	1728	12	12	86	*
165	New Hampshire	2330	1726	13	12	77	*
165	Nevada	2480	1723	12	12	89	*
165	New Hampshire	2622	1732	29	5	25	-
165	Nevada	2778	1717	13	12	77	*
165	Nevada	2915	1708	34	45	27	_—
165	Nevada	3069	1725	28	5	48	-
165	Nevada	3218	1723	28	4	33	—
165	New Hampshire	325	1794	176	45	95	Hampshire
165	New Hampshire	1369	1775	150	45	96	reporting
165	New Jersey	327	1884	71	28	96	New
165	New Jersey	409	1883	97	33	95	Jersey
165	New Jersey	641	1880	13	12	80	*
165	New Jersey	782	1890	30	5	50	-
165	New Jersey	966	1873	12	13	82	*
165	New Jersey	1165	1869	12	12	82	*
165	New Jersey	1305	1880	29	5	91	—
165	New Jersey	1370	1861	148	36	96	Annually
165	New Jersey	1681	1851	148	45	96	Annually
165	New Jersey	2027	1868	29	4	19	_
165	New Jersey	2183	1851	13	13	70	*
165	New Jersey	2325	1863	29	4	7	—
165	New Hampshire	2481	1846	13	12	92	*
165	New Hampshire	2631	1844	13	12	91	*
165	New Hampshire	2780	1841	13	12	73	*
165	New Hampshire	2930	1838	12	12	82	*
165	New Hampshire	3070	1849	30	4	66	-
165	New Hampshire	3216	1832	36	32	96	(x)
165	New York	327	1969	71	28	96	New
165	New York	410	1965	70	30	96	York
165	New York	634	1978	29	4	26	—
165	New York	784	1975	29	5	25	-
165	New York	959	1971	29	5	60	-
165	New York	1167	1953	11	12	69	*
165	New York	1371	1940	158	47	96	Quarterly
165	New York	1682	1935	149	45	96	Annually
165	New York	2028	1951	29	5	40	-
165	New York	2184	1936	13	12	61	*
165	New York	2334	1933	12	12	91	*
165	New Jersey	2483	1930	12	13	75	*
165	New York	2625	1942	29	4	51	_
165	New Jersey	2782	1925	12	12	91	*
165	New Jersey	2923	1936	29	4	22	—
165	New Jersey	3072	1933	29	5	5	_
165	New Jersey	3221	1931	29	4	27	-
165	North Carolina	330	2049	94	30	95	North
165	North Carolina	436	2047	139	31	81	Carolina
165	North Carolina	599	2042	16	45	28	=
165	North Carolina	631	2046	39	34	28	(y)
165	North Carolina	786	2058	29	5	63	-
165	North Carolina	955	2040	40	32	92	(z)
165	North Carolina	1160	2050	29	5	38	-
165	North Carolina	1308	2048	29	4	92	—
165	North Carolina	1373	2028	153	31	87	Atendof
165	North Carolina	1540	2029	113	28	93	session
165	North Carolina	1683	2023	108	31	91	Atend
165	North Carolina	1804	2023	33	29	93	of
165	North Carolina	1850	2024	99	28	92	sesion
165	North Carolina	1989	2023	36	27	87	At
165	North Carolina	2038	2018	58	31	87	end
165	North Carolina	2178	2033	28	4	50	-
165	North Carolina	2327	2030	29	5	43	-
165	North Carolina	2461	2012	59	32	96	(aa)
165	North Carolina	2626	2024	29	5	32	-
165	New York	2783	2008	13	13	78	*
165	North Carolina	2924	2019	29	5	47	-
165	New York	3073	2017	29	4	57	-
165	New York	3222	2014	29	5	40	-
165	North Carolina	2027	2061	33	29	96	of
165	North Carolina	1988	2104	113	27	96	session
165	North Dakota	332	2216	94	30	96	North
165	North Dakota	440	2215	115	29	95	Dakota
165	North Dakota	647	2214	12	12	90	*
165	North Dakota	796	2211	13	13	65	*
165	North Dakota	964	2222	28	4	26	-
165	North Dakota	1162	2218	29	4	37	-
165	North Dakota	1311	2214	29	4	92	—
165	North Dakota	1376	2194	148	35	95	Annually
165	North Dakota	1687	2185	148	44	96	Annually
165	North Dakota	2032	2201	28	5	61	-
165	North Dakota	2181	2199	28	4	28	-
165	North Dakota	2330	2196	29	4	29	—
165	North Dakota	2479	2193	29	4	27	—
165	North Dakota	2629	2190	29	5	26	—
165	North Dakota	2774	2168	33	44	25	—_
165	North Dakota	2927	2185	29	5	62	_
165	North Dakota	3076	2183	29	4	32	-
165	North Dakota	3208	2165	62	34	96	(bb)
166	_header	239	362	32	71	65	Ost
166	_header	6	607	96	279	13	3]B00*)
166	_header	240	875	32	97	25	O66I
166	_header	240	752	32	106	9	4OOd
166	_header	239	647	32	91	53	241g
166	_header	239	475	33	160	7	199059
166	_header	1623	328	104	28	96	TABLE
166	_header	1741	329	38	27	96	29
166	_header	1790	324	187	37	96	(continued)
166	_header	1451	372	190	28	95	LOBBYISTS:
166	_header	1655	372	205	29	95	REPORTING
166	_header	1875	373	277	34	94	REQUIREMENTS
166	_header	1616	415	50	33	96	(As
166	_header	1677	413	34	30	95	of
166	_header	1722	415	127	34	96	January
166	_header	1861	416	26	31	96	1,
166	_header	1900	415	85	33	96	1990)
166	_header	856	576	148	36	96	Required
166	_header	1016	579	37	27	96	To
166	_header	1580	580	110	33	96	Report
166	_header	1703	580	170	34	95	Frequency
166	_header	2524	578	185	31	96	Disclosures
166	_header	2722	579	147	36	96	Required
166	_header	859	618	59	30	96	File
166	_header	932	620	118	34	96	Report:
166	_header	1580	621	226	35	96	Requirements
166	_header	1818	620	54	30	96	for:
166	_header	2533	621	30	29	95	in
166	_header	2577	621	136	36	96	Lobbyist
166	_header	2726	623	133	34	96	Reports:
166	_header	942	756	26	29	95	2
166	_header	1110	755	26	30	85	2
166	_header	568	788	234	64	46	svi
166	_header	941	785	28	48	59	2h
166	_header	1108	785	28	47	68	of
166	_header	2148	767	153	79	53	gz
166	_header	2431	777	30	54	90	§
166	_header	569	851	67	51	72	ge
166	_header	735	850	68	50	33	He
166	_header	897	829	72	62	68	98
166	_header	1065	828	112	64	43	3s,
166	_header	2004	837	297	67	37	rie
166	_header	2433	832	28	53	34	€
166	_header	2601	821	30	63	0	|
166	_header	2756	864	20	43	26	y
166	_header	3038	827	20	60	0	:
166	_header	575	903	20	20	79	6
166	_header	741	902	20	20	0	C
166	_header	897	887	72	34	65	2s
166	_header	1065	886	71	33	64	23
166	_header	2004	905	30	19	67	2
166	_header	2149	880	28	43	61	£
166	_header	2430	882	36	58	8	=a
166	_header	2610	885	21	54	64	3
166	_header	3028	888	29	12	20	aa
166	_header	567	911	69	38	55	Cf
166	_header	734	910	69	56	62	SEB
166	_header	899	922	71	29	44	35
166	_header	1067	912	70	39	43	Br
166	_header	1149	893	28	63	19	3
166	_header	2006	925	28	34	62	3
166	_header	2151	916	26	39	20	s.
166	_header	2272	908	36	46	0	¢£
166	_header	2431	907	77	57	0	gz.
166	_header	2744	900	32	66	24	Fe
166	_header	3028	912	30	54	84	3
166	_header	566	950	70	51	54	Be
166	_header	732	956	71	44	27	ge
166	_header	897	950	72	50	36	28
166	_header	1065	950	112	55	74	Fy
166	_header	2005	972	29	26	12	zg
166	_header	2149	954	71	77	4	3%
166	_header	2271	927	78	93	34	#3
166	_header	2431	962	71	63	37	8%
166	_header	2611	971	20	19	40	§
166	_header	2747	952	36	77	56	&
166	_header	3029	964	77	66	55	$F
166	_header	569	986	67	72	54	3
166	_header	735	985	69	85	0	§3
166	_header	899	1002	71	62	45	eS
166	_header	1067	1001	117	62	7	¥S3
166	_header	1735	977	36	94	0	f
166	_header	2004	1010	30	59	82	2
166	_header	2149	990	201	80	66	4232
166	_header	2433	977	75	99	19	42
166	_header	2603	991	29	42	67	¢
166	_header	2749	1030	28	33	4	$
166	_header	2896	990	27	76	59	8
166	_header	3030	1013	75	56	0	83
166	_header	576	1059	103	58	88	FOE
166	_header	742	1068	104	48	67	FSE
166	_header	898	1061	72	45	74	23
166	_header	1067	1060	111	52	62	283
166	_header	1744	1072	27	49	19	z
166	_header	2008	1081	26	29	77	2
166	_header	2148	1062	71	68	41	2
166	_header	2281	1073	63	48	29	3%
166	_header	2431	1065	77	54	0	3é
166	_header	2747	1075	30	31	36	3s
166	_header	2894	1067	28	8	45	%
166	_header	3037	1062	62	41	44	§s
166	_header	568	1107	69	45	43	a2g
166	_header	734	1106	113	60	3	&249
166	_header	908	1085	63	72	45	ef,
166	_header	1076	1085	144	71	0	fesz
166	_header	1733	1104	31	70	51	Pa
166	_header	2007	1111	26	29	36	3
166	_header	2158	1117	62	34	24	s£
166	_header	2276	1114	68	44	24	a5
166	_header	2439	1115	62	53	44	a>
166	_header	2612	1122	19	28	49	€
166	_header	2749	1116	28	41	86	8
166	_header	2893	1077	35	93	0	H
166	_header	3028	1095	71	65	31	$5
166	_header	569	1118	116	88	25	i
166	_header	736	1152	116	53	24	230
166	_header	901	1142	112	70	29	fd
166	_header	1069	1153	152	82	32	rt
166	_header	1285	1149	209	72	28	oe
166	_header	1735	1150	35	73	39	3
166	_header	2003	1141	33	34	44	¢
166	_header	2150	1152	76	43	77	a2
166	_header	2272	1156	72	87	76	32
166	_header	2439	1143	68	65	17	8;
166	_header	2604	1151	28	43	0	£
166	_header	2751	1158	33	81	62	3
166	_header	2895	1172	27	15	25	©
166	_header	3027	1140	30	93	59	¢
166	_header	942	1206	29	8	48	&
166	_header	1110	1206	28	8	83	&
166	_header	1284	1185	26	39	36	ry
166	_header	2148	1192	31	23	16	a
166	_header	2324	1196	20	18	0	]
166	_header	2602	1205	29	8	14	_
166	_header	2893	1200	29	8	63	-
166	_header	3203	1191	18	11	0	o
166	_header	307	1242	190	56	91	jurisdiction
166	_header	617	1253	62	26	81	30
166	_header	736	1252	111	26	58	FEO
166	_header	943	1249	71	27	29	FXO
166	_header	1111	1236	110	40	20	ZOF
166	_header	1277	1247	28	28	76	6
166	_header	1462	1242	28	34	67	3
166	_header	1736	1244	28	34	96	3
166	_header	2274	1250	70	28	60	go
166	_header	2431	1255	69	25	56	0A
166	_header	2604	1245	28	36	46	2
166	_header	2749	1239	28	39	78	5
166	_header	2894	1256	27	19	43	-
166	_header	3028	1234	28	42	53	S
166	_header	3194	1254	28	28	55	°
166	Oklahoma	308	1352	170	46	96	Oklahoma
166	Oklahoma	623	1361	13	13	86	*
166	Oklahoma	764	1375	29	4	48	-
166	Oklahoma	946	1362	13	12	58	*
166	Oklahoma	1138	1376	29	4	9	-
166	Oklahoma	1287	1376	30	5	83	—
166	Oklahoma	1353	1360	224	35	90	Semiannually
166	Oklahoma	1662	1377	29	4	66	=
166	Oklahoma	2008	1377	30	4	58	-
166	Oklahoma	2157	1377	30	4	45	-
166	Oklahoma	2307	1377	29	4	16	—
166	Oklahoma	2456	1377	29	4	3	—
166	Oklahoma	2606	1378	29	3	9	—
166	Oklahoma	2755	1378	29	4	39	_
166	Oklahoma	2904	1378	29	4	4	—
166	Oklahoma	3053	1378	29	4	24	-
166	Oklahoma	3189	1363	57	32	79	(cc)
166	Oregon	308	1437	122	46	96	Oregon
166	Oregon	623	1443	13	13	78	*
166	Oregon	764	1457	29	4	12	—
166	Oregon	947	1444	12	12	87	*
166	Oregon	1147	1444	12	13	88	*
166	Oregon	1270	1441	63	34	96	(dd)
166	Oregon	1351	1443	59	32	96	(ee)
166	Oregon	1663	1438	149	46	96	Annually
166	Oregon	2009	1459	29	4	16	—
166	Oregon	2166	1445	12	12	61	*
166	Oregon	2307	1459	29	4	50	-
166	Oregon	2447	1443	47	33	95	(ff)
166	Oregon	2606	1460	29	4	31	—
166	Oregon	2763	1445	12	13	84	*
166	Oregon	2912	1446	13	13	83	*
166	Oregon	3054	1460	28	4	46	_
166	Oregon	3203	1460	29	5	40	_
166	South Dakota	308	1524	94	30	96	South
166	South Dakota	415	1524	115	30	96	Dakota
166	South Dakota	623	1527	13	12	77	*
166	South Dakota	772	1527	13	12	87	*
166	South Dakota	947	1527	12	13	88	*
166	South Dakota	1139	1541	28	5	37	_
166	South Dakota	1287	1541	29	5	88	—
166	South Dakota	1352	1525	107	30	50	Atend
166	South Dakota	1473	1525	33	30	37	of
166	South Dakota	1519	1528	113	27	37	session
166	South Dakota	1663	1526	107	30	92	Atend
166	South Dakota	1784	1526	33	29	93	of
166	South Dakota	1830	1528	113	27	80	session
166	South Dakota	2008	1543	30	4	80	—
166	South Dakota	2166	1529	12	12	87	*
166	South Dakota	2315	1529	13	13	68	*
166	South Dakota	2455	1543	30	4	61	-
166	South Dakota	2606	1543	29	4	22	-
166	South Dakota	2755	1543	29	4	14	—
166	South Dakota	2912	1530	12	12	70	*
166	South Dakota	3053	1543	30	5	50	-
166	South Dakota	3203	1544	29	4	3	—-
166	Tennessee	308	1604	165	43	95	Tennessee
166	Tennessee	623	1610	12	13	62	*
166	Tennessee	772	1611	12	12	74	*
166	Tennessee	939	1624	29	5	43	_
166	Tennessee	1146	1611	13	12	43	*
166	Tennessee	1287	1625	29	4	92	—
166	Tennessee	1354	1609	132	29	96	Biennial
166	Tennessee	1664	1611	47	28	96	No
166	Tennessee	1724	1612	149	33	96	reporting
166	Tennessee	2008	1626	30	4	13	_
166	Tennessee	2165	1612	13	13	55	*
166	Tennessee	2288	1607	62	44	92	(gg)
166	Tennessee	2456	1626	29	4	44	_
166	Tennessee	2606	1626	28	5	4	_
166	Tennessee	2746	1609	43	43	15	—_
166	Tennessee	2904	1627	29	4	25	-
166	Tennessee	3053	1627	29	4	35	-
166	Tennessee	3186	1611	61	33	96	(hh)
166	Texas	307	1686	91	42	96	Texas
166	Texas	614	1705	29	5	35	-
166	Texas	764	1706	30	4	48	-
166	Texas	938	1706	30	4	37	-
166	Texas	1138	1707	29	4	1	-
166	Texas	1280	1692	41	33	74	(ii)
166	Texas	1352	1691	165	36	92	Quarterly;
166	Texas	1532	1691	117	30	90	month-
166	Texas	1662	1707	30	5	90	—
166	Texas	1990	1694	65	27	76	N.A.
166	Texas	2151	1694	42	34	52	Gi
166	Texas	2306	1708	30	5	58	-
166	Texas	2456	1708	29	5	32	_
166	Texas	2606	1708	28	5	33	-
166	Texas	2763	1695	13	12	73	.
166	Texas	2912	1695	13	12	59	*
166	Texas	3054	1709	28	4	44	-
166	Texas	3203	1709	29	4	13	_
166	Texas	1354	1732	28	36	96	ly
166	Texas	1394	1735	149	34	96	reporting
166	Texas	1555	1733	72	36	96	only
166	Texas	1352	1774	105	36	96	during
166	Texas	1471	1774	165	36	93	legislative
166	Utah	1352	1818	114	28	95	session
166	Utah	308	1893	78	45	96	Utah
166	Utah	622	1901	13	12	83	*
166	Utah	763	1915	30	4	51	-
166	Utah	938	1915	30	4	31	—
166	Utah	1137	1915	29	5	28	-
166	Utah	1286	1915	94	5	58	--
166	Utah	1662	1916	29	5	30	-
166	Utah	2007	1917	30	4	20	—
166	Utah	2157	1917	29	4	29	-
166	Utah	2306	1917	30	4	14	—
166	Utah	2455	1917	30	5	33	_
166	Utah	2605	1918	29	4	10	—
166	Utah	2754	1917	29	5	36	_
166	Utah	2903	1917	30	5	36	_
166	Utah	3053	1917	29	5	42	_
166	Utah	3202	1917	29	5	34	-
166	Vermont	307	1975	140	46	95	Vermont
166	Vermont	623	1983	12	12	84	*
166	Vermont	771	1983	13	12	69	*
166	Vermont	946	1983	13	13	75	*
166	Vermont	1145	1984	13	12	63	*
166	Vermont	1286	1998	29	4	92	—
166	Vermont	1350	1981	60	35	96	(kk)
166	Vermont	1661	1982	60	34	96	(kk)
166	Vermont	2008	1999	29	4	54	-
166	Vermont	2157	1999	29	5	60	-
166	Vermont	2306	1999	29	5	83	-
166	Vermont	2456	1999	29	5	67	-
166	Vermont	2606	1999	29	5	39	-
166	Vermont	2754	1999	29	5	23	_
166	Vermont	2912	1986	12	13	57	*
166	Vermont	3053	2000	29	5	24	_
166	Vermont	3202	2000	30	5	31	_
166	Virginia	307	2059	130	46	95	Virginia
166	Virginia	623	2066	12	13	12	*
166	Virginia	764	2080	29	5	53	_
166	Virginia	938	2080	29	5	33	-
166	Virginia	1145	2067	13	13	88	*
166	Virginia	1286	2081	30	5	91	—
166	Virginia	1351	2065	108	30	91	Atend
166	Virginia	1472	2065	33	30	88	of
166	Virginia	1519	2065	114	37	88	legisla-
166	Virginia	1662	2068	36	27	96	At
166	Virginia	1710	2066	60	29	96	end
166	Virginia	1783	2066	33	30	93	of
166	Virginia	1831	2066	114	36	28	legisla-
166	Virginia	2008	2083	29	5	50	—
166	Virginia	2157	2083	29	4	44	_
166	Virginia	2314	2070	13	12	75	*
166	Virginia	2463	2069	13	13	83	*
166	Virginia	2613	2069	13	13	88	*
166	Virginia	2762	2070	13	12	18	*
166	Virginia	2912	2070	12	12	65	*
166	Virginia	3061	2070	12	12	65	*
166	Virginia	3202	2083	29	5	52	-
166	Virginia	1351	2109	60	27	96	tive
166	Virginia	1424	2109	113	28	95	session
166	Virginia	1662	2109	60	28	96	tive
166	Virginia	1735	2110	114	27	96	session
166	Washington	307	2184	192	45	95	Washington
166	Washington	615	2205	29	4	26	—
166	Washington	764	2186	33	44	38	ad
166	Washington	938	2205	29	5	60	_
166	Washington	1137	2206	29	4	26	—
166	Washington	1274	2191	53	32	95	(at)
166	Washington	1351	2190	139	36	96	Monthly
166	Washington	1662	2187	149	44	96	Annually
166	Washington	1953	2188	139	44	80	Quarter-
166	Washington	2165	2194	12	12	71	*
166	Washington	2314	2194	12	13	67	*
166	Washington	2463	2194	13	13	15	.
166	Washington	2605	2208	28	4	21	-
166	Washington	2762	2195	12	12	26	.
166	Washington	2903	2208	29	4	53	-
166	Washington	3053	2208	28	5	46	-
166	Washington	3195	2193	42	34	65	(il)
166	_footer	2009	2232	28	36	96	ly
166	_footer	1961	2279	121	31	96	reports,
166	_footer	1949	2318	19	27	96	6
166	_footer	1980	2325	115	27	95	agency
166	_footer	1977	2357	91	36	96	lobby
167	_header	1643	197	103	28	95	TABLE
